央视高码,#genre#
CCTV16-4K,http://127.0.0.1:35456/gaoma/cctv4k16_10m.m3u8$10M
CCTV16-4K,http://127.0.0.1:35456/gaoma/cctv4k16.m3u8
CCTV4K,http://127.0.0.1:35456/gaoma/cctv4k_10m.m3u8$10M
CCTV4K,http://127.0.0.1:35456/gaoma/cctv4k.m3u8
华数-4K,http://127.0.0.1:35456/itv/6000000003000004748.m3u8?cdn=wasusyt
纯享-4K,http://127.0.0.1:35456/itv/1000000004000011651.m3u8?cdn=ystenlive
咪咕4K-1,http://127.0.0.1:35456/itv/3000000010000005180.m3u8?cdn=FifastbLive
咪咕4K-2,http://127.0.0.1:35456/itv/3000000010000015686.m3u8?cdn=FifastbLive
Love Nature 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
Loupe 4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
Fashion 4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
SiTV欢笑剧场-4K,http://127.0.0.1:35456/itv/5000000007000010001.m3u8?cdn=bestzb
CCTV8K,http://127.0.0.1:35456/gaoma/cctv8k_36m.m3u8$36M
CCTV8K,http://127.0.0.1:35456/gaoma/cctv8k_120m.m3u8$120M
北京纪实科教8K,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8

NewTV频道,#genre#
NEWTV精品综合,http://127.0.0.1:35456/itv/1000000004000019008.m3u8?cdn=ystenlive
NEWTV精品大剧,http://127.0.0.1:35456/itv/1000000004000013968.m3u8?cdn=ystenlive
NEWTV精品纪录,http://127.0.0.1:35456/itv/1000000004000013730.m3u8?cdn=ystenlive
NEWTV精品体育,http://127.0.0.1:35456/itv/1000000004000014634.m3u8?cdn=ystenlive
NEWTV精品萌宠,http://127.0.0.1:35456/itv/1000000006000032328.m3u8?cdn=ystenlive
NEWTV爱情喜剧,http://127.0.0.1:35456/itv/2000000003000000010.m3u8?cdn=hnbblive
NEWTV超级电视剧,http://127.0.0.1:35456/itv/1000000006000268003.m3u8?cdn=ystenlive
NEWTV超级电影,http://127.0.0.1:35456/itv/1000000003000012426.m3u8?cdn=ystenlive
NEWTV超级体育,http://127.0.0.1:35456/itv/1000000001000009601.m3u8?cdn=ystenlive
NEWTV超级综艺,http://127.0.0.1:35456/itv/1000000006000268002.m3u8?cdn=ystenlive
NEWTV潮妈辣婆,http://127.0.0.1:35456/itv/2000000003000000018.m3u8?cdn=hnbblive
NEWTV东北热剧,http://127.0.0.1:35456/itv/1000000005000266013.m3u8?cdn=ystenlive
NEWTV动作电影,http://127.0.0.1:35456/itv/1000000004000018653.m3u8?cdn=ystenlive
NEWTV古装剧场,http://127.0.0.1:35456/itv/2000000003000000024.m3u8?cdn=hnbblive
NEWTV欢乐剧场,http://127.0.0.1:35456/itv/1000000005000266012.m3u8?cdn=ystenlive
NEWTV家庭剧场,http://127.0.0.1:35456/itv/1000000004000008284.m3u8?cdn=ystenlive
NEWTV金牌综艺,http://127.0.0.1:35456/itv/1000000004000026167.m3u8?cdn=ystenlive
NEWTV惊悚悬疑,http://127.0.0.1:35456/itv/1000000004000024282.m3u8?cdn=ystenlive
NEWTV军旅剧场,http://127.0.0.1:35456/itv/2000000003000000014.m3u8?cdn=hnbblive
NEWTV军事评论,http://127.0.0.1:35456/itv/2000000003000000022.m3u8?cdn=hnbblive
NEWTV魅力潇湘,http://127.0.0.1:35456/itv/1000000001000006197.m3u8?cdn=ystenlive
NEWTV明星大片,http://127.0.0.1:35456/itv/2000000003000000016.m3u8?cdn=hnbblive
NEWTV农业致富,http://127.0.0.1:35456/itv/2000000003000000003.m3u8?cdn=hnbblive
NEWTV武搏世界,http://127.0.0.1:35456/itv/2000000003000000007.m3u8?cdn=hnbblive
NEWTV炫舞未来,http://127.0.0.1:35456/itv/1000000001000000515.m3u8?cdn=ystenlive
NEWTV怡伴健康,http://127.0.0.1:35456/itv/1000000005000266011.m3u8?cdn=ystenlive
NEWTV中国功夫,http://127.0.0.1:35456/itv/2000000003000000009.m3u8?cdn=hnbblive
NEWTV黑莓电影,http://127.0.0.1:35456/itv/1000000004000019624.m3u8?cdn=ystenlive
NEWTV黑莓动画,http://127.0.0.1:35456/itv/1000000004000021734.m3u8?cdn=ystenlive
NEWTV哒啵电竞,http://127.0.0.1:35456/itv/1000000006000032327.m3u8?cdn=ystenlive
NEWTV哒啵赛事,http://127.0.0.1:35456/itv/1000000001000003775.m3u8?cdn=ystenlive

SiTV频道,#genre#
SiTV动漫秀场,http://127.0.0.1:35456/itv/5000000011000031113.m3u8?cdn=bestzb
SiTV都市剧场,http://127.0.0.1:35456/itv/5000000011000031111.m3u8?cdn=bestzb
SiTV法治天地,http://127.0.0.1:35456/itv/9001547084732463424.m3u8?cdn=bestzb
SiTV欢笑剧场,http://127.0.0.1:35456/itv/5000000002000009455.m3u8?cdn=bestzb
SiTV金色学堂,http://127.0.0.1:35456/itv/5000000010000026105.m3u8?cdn=bestzb
SiTV劲爆体育,http://127.0.0.1:35456/itv/5000000002000029972.m3u8?cdn=bestzb
SiTV乐游,http://127.0.0.1:35456/itv/5000000011000031112.m3u8?cdn=bestzb
SiTV魅力足球,http://127.0.0.1:35456/itv/5000000011000031207.m3u8?cdn=bestzb
SiTV七彩戏剧,http://127.0.0.1:35456/itv/5000000011000031116.m3u8?cdn=bestzb
SiTV生活时尚,http://127.0.0.1:35456/itv/5000000002000019634.m3u8?cdn=bestzb
SiTV游戏风云,http://127.0.0.1:35456/itv/5000000011000031114.m3u8?cdn=bestzb

iHOT频道,#genre#
iHOT爱电竞,http://127.0.0.1:35456/itv/6000000006000230630.m3u8?cdn=wasusyt
iHOT爱谍战,http://127.0.0.1:35456/itv/6000000006000070630.m3u8?cdn=wasusyt
iHOT爱动漫,http://127.0.0.1:35456/itv/6000000006000280630.m3u8?cdn=wasusyt
iHOT爱都市,http://127.0.0.1:35456/itv/6000000006000080630.m3u8?cdn=wasusyt
iHOT爱怀旧,http://127.0.0.1:35456/itv/6000000006000260630.m3u8?cdn=wasusyt
iHOT爱经典,http://127.0.0.1:35456/itv/6000000006000060630.m3u8?cdn=wasusyt
iHOT爱科幻,http://127.0.0.1:35456/itv/6000000006000020630.m3u8?cdn=wasusyt
iHOT爱科学,http://127.0.0.1:35456/itv/6000000006000160630.m3u8?cdn=wasusyt
iHOT爱浪漫,http://127.0.0.1:35456/itv/6000000006000040630.m3u8?cdn=wasusyt
iHOT爱历史,http://127.0.0.1:35456/itv/6000000006000150630.m3u8?cdn=wasusyt
iHOT爱旅行,http://127.0.0.1:35456/itv/6000000006000250630.m3u8?cdn=wasusyt
iHOT爱奇谈,http://127.0.0.1:35456/itv/6000000006000270630.m3u8?cdn=wasusyt
iHOT爱青春,http://127.0.0.1:35456/itv/6000000006000100630.m3u8?cdn=wasusyt
iHOT爱赛车,http://127.0.0.1:35456/itv/6000000006000240630.m3u8?cdn=wasusyt
iHOT爱体育,http://127.0.0.1:35456/itv/6000000006000290630.m3u8?cdn=wasusyt
iHOT爱玩具,http://127.0.0.1:35456/itv/6000000006000220630.m3u8?cdn=wasusyt
iHOT爱喜剧,http://127.0.0.1:35456/itv/6000000006000010630.m3u8?cdn=wasusyt
iHOT爱悬疑,http://127.0.0.1:35456/itv/6000000006000050630.m3u8?cdn=wasusyt
iHOT爱幼教,http://127.0.0.1:35456/itv/6000000006000180630.m3u8?cdn=wasusyt
iHOT爱院线,http://127.0.0.1:35456/itv/6000000006000030630.m3u8?cdn=wasusyt

睛彩&求索,#genre#
睛彩青少,http://127.0.0.1:35456/itv/3000000020000031315.m3u8?cdn=FifastbLive
睛彩竞技,http://127.0.0.1:35456/itv/2000000003000000060.m3u8?cdn=hnbblive
睛彩篮球,http://127.0.0.1:35456/itv/2000000003000000061.m3u8?cdn=hnbblive
睛彩广场舞,http://127.0.0.1:35456/itv/2000000003000000062.m3u8?cdn=hnbblive
睛彩广场舞,http://127.0.0.1:35456/itv/2000000003000000064.m3u8?cdn=hnbblive
睛彩篮球,http://127.0.0.1:35456/itv/2000000003000000065.m3u8?cdn=hnbblive
睛彩竞技,http://127.0.0.1:35456/itv/1000000006000270001.m3u8?cdn=ystenlive
睛彩篮球,http://127.0.0.1:35456/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩广场舞,http://127.0.0.1:35456/itv/1000000006000270003.m3u8?cdn=ystenlive
睛彩广场舞,http://127.0.0.1:35456/itv/1000000006000270005.m3u8?cdn=ystenlive
睛彩篮球,http://127.0.0.1:35456/itv/1000000006000270006.m3u8?cdn=ystenlive
求索动物,http://127.0.0.1:35456/itv/6000000002000010046.m3u8?cdn=wasusyt
求索纪录,http://127.0.0.1:35456/itv/6000000002000032052.m3u8?cdn=wasusyt
求索科学,http://127.0.0.1:35456/itv/6000000002000032344.m3u8?cdn=wasusyt
求索生活,http://127.0.0.1:35456/itv/6000000002000003382.m3u8?cdn=wasusyt

咪咕频道,#genre#
咪咕视频1,http://127.0.0.1:35456/itv/3000000001000005308.m3u8?cdn=FifastbLive
咪咕视频2,http://127.0.0.1:35456/itv/3000000001000005969.m3u8?cdn=FifastbLive
咪咕视频3,http://127.0.0.1:35456/itv/3000000001000007218.m3u8?cdn=FifastbLive
咪咕视频4,http://127.0.0.1:35456/itv/3000000001000008001.m3u8?cdn=FifastbLive
咪咕视频5,http://127.0.0.1:35456/itv/3000000001000008176.m3u8?cdn=FifastbLive
咪咕视频6,http://127.0.0.1:35456/itv/3000000001000008379.m3u8?cdn=FifastbLive
咪咕视频7,http://127.0.0.1:35456/itv/3000000001000010129.m3u8?cdn=FifastbLive
咪咕视频8,http://127.0.0.1:35456/itv/3000000001000010948.m3u8?cdn=FifastbLive
咪咕视频9,http://127.0.0.1:35456/itv/3000000001000028638.m3u8?cdn=FifastbLive
咪咕视频10,http://127.0.0.1:35456/itv/3000000001000031494.m3u8?cdn=FifastbLive
咪咕视频11,http://127.0.0.1:35456/itv/3000000010000005837.m3u8?cdn=FifastbLive
咪咕视频12,http://127.0.0.1:35456/itv/3000000020000011518.m3u8?cdn=FifastbLive
咪咕视频13,http://127.0.0.1:35456/itv/3000000020000011519.m3u8?cdn=FifastbLive
咪咕视频14,http://127.0.0.1:35456/itv/3000000020000011520.m3u8?cdn=FifastbLive
咪咕视频15,http://127.0.0.1:35456/itv/3000000020000011521.m3u8?cdn=FifastbLive
咪咕视频16,http://127.0.0.1:35456/itv/3000000020000011522.m3u8?cdn=FifastbLive
咪咕视频17,http://127.0.0.1:35456/itv/3000000020000011523.m3u8?cdn=FifastbLive
咪咕视频18,http://127.0.0.1:35456/itv/3000000020000011524.m3u8?cdn=FifastbLive
咪咕视频19,http://127.0.0.1:35456/itv/3000000020000011525.m3u8?cdn=FifastbLive
咪咕视频20,http://127.0.0.1:35456/itv/3000000020000011528.m3u8?cdn=FifastbLive
咪咕视频21,http://127.0.0.1:35456/itv/3000000020000011529.m3u8?cdn=FifastbLive
咪咕视频22,http://127.0.0.1:35456/itv/3000000020000011530.m3u8?cdn=FifastbLive
咪咕视频23,http://127.0.0.1:35456/itv/3000000020000011531.m3u8?cdn=FifastbLive
咪咕视频24,http://127.0.0.1:35456/itv/3000000010000000097.m3u8?cdn=FifastbLive
咪咕视频25,http://127.0.0.1:35456/itv/3000000010000002019.m3u8?cdn=FifastbLive
咪咕视频26,http://127.0.0.1:35456/itv/3000000010000002809.m3u8?cdn=FifastbLive
咪咕视频27,http://127.0.0.1:35456/itv/3000000010000003915.m3u8?cdn=FifastbLive
咪咕视频28,http://127.0.0.1:35456/itv/3000000010000004193.m3u8?cdn=FifastbLive
咪咕视频29,http://127.0.0.1:35456/itv/3000000010000006077.m3u8?cdn=FifastbLive
咪咕视频30,http://127.0.0.1:35456/itv/3000000010000006658.m3u8?cdn=FifastbLive
咪咕视频31,http://127.0.0.1:35456/itv/3000000010000009788.m3u8?cdn=FifastbLive
咪咕视频32,http://127.0.0.1:35456/itv/3000000010000010833.m3u8?cdn=FifastbLive
咪咕视频33,http://127.0.0.1:35456/itv/3000000010000011297.m3u8?cdn=FifastbLive
咪咕视频34,http://127.0.0.1:35456/itv/3000000010000011518.m3u8?cdn=FifastbLive
咪咕视频35,http://127.0.0.1:35456/itv/3000000010000012558.m3u8?cdn=FifastbLive
咪咕视频36,http://127.0.0.1:35456/itv/3000000010000012616.m3u8?cdn=FifastbLive
咪咕视频37,http://127.0.0.1:35456/itv/3000000010000015470.m3u8?cdn=FifastbLive
咪咕视频38,http://127.0.0.1:35456/itv/3000000010000015560.m3u8?cdn=FifastbLive
咪咕视频39,http://127.0.0.1:35456/itv/3000000010000017678.m3u8?cdn=FifastbLive
咪咕视频40,http://127.0.0.1:35456/itv/3000000010000019839.m3u8?cdn=FifastbLive
咪咕视频41,http://127.0.0.1:35456/itv/3000000010000021904.m3u8?cdn=FifastbLive
咪咕视频42,http://127.0.0.1:35456/itv/3000000010000023434.m3u8?cdn=FifastbLive
咪咕视频43,http://127.0.0.1:35456/itv/3000000010000025380.m3u8?cdn=FifastbLive
咪咕视频44,http://127.0.0.1:35456/itv/3000000010000027691.m3u8?cdn=FifastbLive
咪咕视频45,http://127.0.0.1:35456/itv/3000000010000031669.m3u8?cdn=FifastbLive
咪咕视频46,http://127.0.0.1:35456/itv/2000000003000000063.m3u8?cdn=hnbblive
咪咕视频47,http://127.0.0.1:35456/itv/1000000006000270004.m3u8?cdn=ystenlive

